ssn,cc_num,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,acct_num,profile,trans_num,trans_date,trans_time,unix_time,category,amt,is_fraud,merchant,merch_lat,merch_long
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,71b3bfce9c13348652fed0fabfe4f220,2023-02-01,08:47:51,1675221471,entertainment,8.29,0,fraud_Klein Group,37.236951,-102.093572
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,85b5f60afa1b1c6cc6d231f64f2c8139,2023-01-05,09:49:31,1672892371,gas_transport,5.21,0,"fraud_Lind, Huel and McClure",37.271068,-101.855495
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,8667538af6eaa2b7596dc58cfd62482e,2023-01-31,11:54:12,1675146252,entertainment,1.65,0,fraud_Thiel-Thiel,38.134501,-100.76944
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,caec588ed3ffdf268f952ac802ec3811,2023-02-05,04:49:18,1675552758,food_dining,1.96,0,"fraud_Hermiston, Russel and Price",37.79879,-102.103962
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,c134db8d297e8ced4c76ae40eabb8a10,2023-01-15,08:14:31,1673750671,misc_net,68.25,0,fraud_Donnelly PLC,36.611909,-101.897927
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,8fc8f8d6e20bda42b6bb824749ea43dc,2023-01-04,02:52:14,1672780934,gas_transport,8.2,0,fraud_Friesen-Stamm,36.276991,-101.364527
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,d12bd6f34cce5b51b30734364b1f3f3f,2023-01-28,04:43:21,1674861201,shopping_pos,1.73,0,fraud_Kuhn LLC,36.221547,-101.642192
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,b5b1e4c1548b4e0640c0e85444c451ce,2023-01-13,10:45:33,1673586933,grocery_pos,3.88,0,fraud_Bauch-Raynor,36.722363,-100.895377
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,46106380bfc770aae0b76fa4b1494456,2023-02-05,09:53:51,1675571031,food_dining,9.38,0,fraud_Kihn-Fritsch,37.824379,-101.860202
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,4e392d71a784210cd27746eb6ec2d59c,2023-01-08,07:33:03,1673143383,grocery_pos,3.64,0,fraud_Hudson-Ratke,36.43563,-101.471512
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,556b12f2122c40d43a0698e0e26f7ed2,2023-01-19,02:44:13,1674076453,misc_pos,5.12,0,fraud_Dickinson-Rempel,38.118927,-100.5888
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,74263573145eb83c615a90aa5c244fcb,2023-01-26,10:29:04,1674709144,shopping_pos,9.95,0,fraud_Botsford Ltd,36.968056,-100.70432
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,af09f2b8904434efca3c876f124049ec,2023-01-07,09:56:06,1673065566,grocery_net,5.95,0,"fraud_Ferry, Reichel and DuBuque",37.499996,-101.800057
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,ff50f707ab099f9ab870379f18928fd6,2023-01-30,01:40:27,1675023027,entertainment,1042.35,0,fraud_Dare-Marvin,37.585896,-102.139518
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,0c11dfae87b04f9fe8c4d018fcdc144e,2023-01-10,08:15:34,1673318734,grocery_pos,7.83,0,fraud_Barton Inc,37.674845,-100.446213
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,ecbe58f93b9b3f55408cf3e7a4fecf79,2023-01-28,02:42:55,1674853975,shopping_pos,305.63,0,fraud_Lynch Ltd,38.010312,-102.169446
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,9bc64728ddf3a2e02a51789fc4f1b1b2,2023-01-17,05:41:11,1673914271,misc_pos,7.24,0,"fraud_Yost, Block and Koepp",37.64074,-102.139935
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,d0967d2a450a5864d3c3670bad6cd32d,2023-01-15,10:26:07,1673758567,misc_net,1.69,0,fraud_Flatley-Durgan,36.807744,-100.987407
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,7c59d263a5c29b4318d03c8eb1a67b71,2023-01-03,11:39:20,1672726160,gas_transport,3.73,0,fraud_Harris Inc,36.926999,-100.655639
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,21e4cf5e215b155a1e1fc65b3be98a1c,2023-01-29,07:12:34,1674956554,entertainment,90.76,0,fraud_Morissette LLC,37.899518,-100.474582
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,9883b6e67f211ce17c0d726dd5fdce8a,2023-02-05,09:08:33,1675568313,food_dining,5.56,0,fraud_Leannon-Ward,37.563559,-101.781167
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,788b39d8d7f2a9c7b9afa6dbd33d5547,2023-01-11,04:29:26,1673391566,grocery_pos,71.85,0,fraud_McDermott-Weimann,38.094587,-100.367314
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,e691ef58edcdd330ab334f602b010a96,2023-02-02,11:45:28,1675318528,entertainment,193.31,0,fraud_Beier LLC,37.438649,-101.339522
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,018121bf85eb1c37c86136061fa04b6c,2023-01-29,03:11:04,1674942064,entertainment,91.88,0,fraud_Dare-Marvin,37.697707,-101.50983
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,e9d2314f7b3a4a32e22faa4c36925b8b,2023-01-31,06:37:06,1675127226,entertainment,1.58,0,fraud_Douglas-White,36.352141,-100.831263
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,c615e579e5afc689b659c19077de6307,2023-01-12,09:09:27,1673494767,grocery_pos,204.56,0,fraud_Kiehn-Emmerich,36.320392,-101.678276
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,8c12bcc57a6cd96d04d844354d079f25,2023-02-04,02:06:58,1675456618,food_dining,57.55,0,"fraud_Hagenes, Kohler and Hoppe",36.937196,-102.102086
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,c647ac55eaf905c662da8dc9786319d6,2023-01-31,07:52:49,1675131769,entertainment,234.05,0,fraud_Kilback and Sons,37.583846,-100.941022
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,535ffca084b843d5251ee414288388ba,2023-02-03,10:01:06,1675398666,food_dining,5.28,0,fraud_Kihn-Schuster,37.103203,-100.916983
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,e6a013c91421ee5ce2b3ca593a7e033b,2023-01-01,05:08:38,1672529918,gas_transport,307.01,0,fraud_Ledner-Pfannerstill,37.025393,-101.369912
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,a995868090fb5ef48315eae977bec420,2023-01-01,09:43:47,1672546427,gas_transport,41.57,0,"fraud_Schaefer, McGlynn and Bosco",36.941705,-100.662087
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,5d52e100a9c5c25828a5650a79b4d3d5,2023-01-10,10:26:02,1673326562,grocery_pos,87.52,0,fraud_Kiehn-Emmerich,36.197517,-101.05443
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,3d9c054ecf4ff0a08fbcc64e1b0b996c,2023-01-07,04:49:40,1673047180,grocery_net,336.09,0,fraud_Smitham-Boehm,37.927577,-101.42722
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,68d3682bc8019f73f21b5a8771bebca2,2023-01-30,04:24:35,1675032875,entertainment,18.33,0,"fraud_Nicolas, Hills and McGlynn",36.212108,-100.448515
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,6f6561101ff7fbae0e78efea62ccb3e5,2023-01-14,02:45:30,1673644530,misc_net,63.53,0,"fraud_Jones, Sawayn and Romaguera",37.024394,-100.541408
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,cb8a4cf826d4222b8d5db19ad4cd0bc0,2023-01-13,03:32:11,1673560931,grocery_pos,57.44,0,"fraud_Goldner, Kovacek and Abbott",37.291709,-100.622486
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,2c6db17ee90a95858ff1de09157d16dc,2023-02-03,02:18:38,1675370918,food_dining,105.51,0,"fraud_Lesch, D'Amore and Brown",36.288695,-101.902381
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,9a84a337fc5f34a5c1479c19ced1c42a,2023-01-23,07:45:28,1674440128,shopping_pos,49.4,0,fraud_Botsford Ltd,37.480567,-101.933127
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,a9fb1c8e4bb840402eff3889c081ebdb,2023-01-14,07:33:35,1673661815,misc_net,35.39,0,fraud_Bednar Group,36.726745,-101.399167
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,359d78a91bf21b06257108b0669121c0,2023-02-02,03:35:25,1675289125,entertainment,2.57,0,fraud_Cummerata-Hilpert,36.348027,-100.516001
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,7426964554ea48c72db2631af23c0a40,2023-01-27,01:54:07,1674764647,shopping_pos,63.9,0,fraud_Pouros-Conroy,36.638632,-102.004821
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,fd14e2f03bb45c82eb92bed16c79ff91,2023-01-07,11:33:13,1673071393,grocery_net,56.43,0,fraud_Gutmann Ltd,36.324015,-100.674671
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,2e27e3fdc60e6d6c73c1d107b54505a1,2023-01-22,08:30:29,1674356429,shopping_net,103.57,0,fraud_Kuhic LLC,38.08737,-100.970787
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,17f06591afc1a4fbb2d0ac2961cf5be4,2023-02-06,19:56:14,1675693574,food_dining,79.45,0,fraud_Leannon-Ward,36.822285,-101.073493
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,4d6d3277beadd8915aa647fba94f188d,2023-02-07,12:16:14,1675752374,food_dining,67.92,0,"fraud_Reinger, Weissnat and Strosin",36.807803,-102.149578
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,6ce19c9bb27092713b244ba36a722743,2023-02-19,18:33:47,1676811827,kids_pets,76.4,0,fraud_Berge-Hills,37.492103,-101.937308
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,6fb45ef733eb9ed642fab24e91c2162f,2023-02-11,20:17:35,1676126855,home,90.05,0,fraud_Lynch-Wisozk,36.237195,-100.58116
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,e3915ddb28e71ce52bf7fb6f5139ffbc,2023-02-24,15:57:40,1677234460,personal_care,37.02,0,fraud_Shanahan-Lehner,37.698598,-101.972638
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,bcb73796f42e2e38345f8af7e2891c3f,2023-02-07,17:28:32,1675771112,food_dining,195.82,0,fraud_Connelly PLC,37.944202,-102.019215
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,7677708c8d5f950bf86c625c3a0e28bd,2023-02-18,20:14:40,1676731480,kids_pets,55.37,0,"fraud_Roberts, Daniel and Macejkovic",37.756972,-101.307854
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,4f5fe15bb379b7f93b98d2f2fca9fe91,2023-02-11,13:23:03,1676101983,health_fitness,23.67,0,fraud_Graham and Sons,37.527648,-101.00938
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,05ea4ccac83129f80f79165b04554689,2023-02-19,13:39:09,1676794149,kids_pets,22.25,0,fraud_Hammes-Beatty,37.472514,-101.577285
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,bc9307f193d68997fa758b02bf526896,2023-02-24,21:34:15,1677254655,personal_care,3.48,0,fraud_Homenick LLC,36.273402,-102.152883
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,452d52d6142052becae9b3be1e4e9134,2023-02-26,17:43:52,1677413632,personal_care,29.63,0,"fraud_Roberts, Ryan and Smith",37.656318,-100.555556
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,b4ddc71b3a0c124d346fcaff2ddc35a6,2023-02-25,12:44:42,1677309282,personal_care,3.71,0,fraud_Abbott-Steuber,37.916929,-101.864353
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,ba024431dccd6afdf0d397feb71da1a1,2023-02-23,15:50:07,1677147607,personal_care,33.46,0,fraud_Reichel LLC,38.075229,-101.605143
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,7df1be6b492cca85d60ad3e47d6a1417,2023-02-24,13:01:10,1677223870,personal_care,16.69,0,fraud_Auer LLC,37.409676,-101.321411
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,0563e1405282003500383c8634e47a26,2023-02-26,17:17:26,1677412046,personal_care,178.43,0,"fraud_Zemlak, Tillman and Cremin",36.917735,-100.54661
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,4ef252f29733b2bb5b41168789147c46,2023-02-26,17:47:14,1677413834,personal_care,66.8,0,fraud_Bartoletti and Sons,36.800197,-100.694185
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,5b503605c568eee4a0b10e0ef5f481ba,2023-02-15,15:58:03,1676456883,home,7.58,0,fraud_Lynch-Wisozk,37.975224,-101.222946
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,95696c6ecbf59e91764198bd32e29a72,2023-02-26,18:39:28,1677416968,personal_care,83.44,0,"fraud_Medhurst, Cartwright and Ebert",37.299213,-101.557186
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,3be47209c80206678a6d3058d9243dba,2023-02-11,20:41:44,1676128304,home,14.28,0,"fraud_Bahringer, Bergnaum and Quitzon",36.386227,-100.376859
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,050b2b8da656f8901dad72fc6716631c,2023-02-22,19:00:14,1677072614,kids_pets,73.33,0,"fraud_Streich, Rolfson and Wilderman",37.165459,-101.205593
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,e2924fef8e8168e8a780f959c9c8ee7c,2023-02-24,23:36:12,1677261972,personal_care,35.22,0,fraud_Kozey-Kuhlman,38.120467,-101.192787
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,013674b204e398d6ae6359b2f2b549c7,2023-02-09,14:32:35,1675933355,health_fitness,14.38,0,fraud_Feil-Morar,36.196844,-100.452951
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,5d4b40d358b3c12bc9579006405ab741,2023-02-13,20:37:19,1676300839,home,50.0,0,fraud_Schmidt-Larkin,36.808614,-100.915533
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,f59495fab44c15166827854062bb0490,2023-02-06,12:11:15,1675665675,food_dining,45.21,0,"fraud_McCullough, Hudson and Schuster",36.574049,-101.139115
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,53e17a8ed17dfa7c55c697fa14002845,2023-02-05,17:18:57,1675597737,food_dining,55.31,0,fraud_Zboncak Ltd,37.913164,-101.722779
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,f69293a640ad12a39a9eaaa902de5298,2023-03-01,22:46:43,1677691003,travel,18.19,0,fraud_Breitenberg LLC,37.072741,-101.834718
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,c4b52e91df687ef258afbdae5ebd10a8,2023-02-19,18:56:41,1676813201,kids_pets,99.56,0,fraud_Beer-Jast,36.883051,-100.988295
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,aac65c97c10981e6a89b1aa07d78aca5,2023-02-19,20:24:03,1676818443,kids_pets,35.23,0,fraud_Waelchi-Wolf,36.723035,-100.54649
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,00bd3a4cdd6f2f6c998e33a1bee6edaf,2023-02-26,22:20:08,1677430208,personal_care,136.13,0,fraud_Sporer-Keebler,37.129905,-101.528773
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,530566156d5847904f2fc4168c6d3853,2023-02-15,12:48:52,1676445532,home,110.23,0,"fraud_Windler, Goodwin and Kovacek",37.710388,-102.21152
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,703467dc5faf13af9c502f6045599cdb,2023-02-20,19:45:18,1676902518,kids_pets,214.15,0,fraud_Daugherty LLC,36.247161,-101.965323
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,4fc32cdbc6da3fc5e34fe94290607b64,2023-02-19,13:55:07,1676795107,kids_pets,174.24,0,fraud_Gleason and Sons,37.341079,-101.329147
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,1f003466fbb27b6d80bd44b558fb7468,2023-02-27,14:12:49,1677487369,travel,28.92,0,fraud_Breitenberg LLC,36.440248,-101.614994
162-08-8321,2222913619399092,Bradley,Sandoval,M,3534 Anderson Rue Suite 751,Hugoton,KS,67951,37.1682,-101.3346,4981,Acupuncturist,1936-01-26,684868121383,adults_50up_male_urban.json,4df6d058bd152cb48bbcccc9db5aafc2,2023-02-19,17:06:59,1676806619,kids_pets,67.61,0,fraud_Bode-Rempel,36.228907,-101.752959
